indice_tiempo,reservas_internacionales_dolares,pasivos_monetarios,pasivos_monetarios_letras_pesos,pasivos_monetarios_letras_dolares,letras_liquidez_saldo_pesos,posicion_neta_pases,otros_depositos_gobierno,redescuentos_adelantos_iliquidez,tipo_cambio_valuacion,pos_neta_det_des_pases_pasivos,pos_neta_det_des_pases_activos
2005-10-01,26046.71074778301,60712.06451612903,26619.308839201196,122.26746718592308,,4810.774193548387,1126.6451612903227,15060.90322580645,2.9647870967741925,4942.612903225807,131.83870967741936
2005-11-01,26500.958584641754,61692.53333333333,26562.867791635974,140.32569860190424,,4570.433333333333,1562.8333333333333,14893.1,2.966879999999999,4847.833333333333,277.4
2005-12-01,27262.4058555221,61980.1935483871,25989.1513297663,142.25728161248517,,5422.387096774193,1226.6774193548388,14128.612903225807,3.0136258064516124,5659.290322580645,236.90322580645162
2006-01-01,19607.683778502298,65734.35483870968,25578.840844996554,218.61908868296902,,3536.8387096774195,1749.483870967742,13543.354838709678,3.045441935483871,3908.0967741935483,371.258064516129
2006-02-01,20058.79893361177,65356.71428571428,25725.631316447518,180.59039992242396,,4141.582142857143,1726.9642857142858,11903.642857142857,3.0685535714285708,4316.582142857143,175.0
2006-03-01,20872.66839025309,65418.48387096774,27751.11021223641,112.19880155851999,,2608.296774193548,3170.6451612903224,9545.935483870968,3.0758096774193544,3093.716129032258,485.4193548387097
2006-04-01,21865.790643640747,67431.3,27845.43842282831,114.20574885146019,,2932.766666666667,3035.233333333333,9094.1,3.06742,3316.866666666667,384.1
2006-05-01,23691.466643454234,68741.0,29115.052387634114,113.9148191900702,,5305.096774193548,3661.9032258064517,8995.193548387097,3.053229032258064,5592.387096774193,287.2903225806452
2006-06-01,24837.243459846322,70096.2,30337.597942664986,114.99800082973557,,5549.0,4512.966666666666,8971.2,3.08059,5737.933333333333,188.93333333333334
2006-07-01,26041.48176873208,72469.74193548386,32484.818568505823,115.06709652797905,,4733.096774193548,3231.3225806451615,8930.322580645161,3.0821935483870964,4930.806451612903,197.70967741935485
2006-08-01,27023.60180531968,74635.51612903226,34561.87086191382,70.8311954277597,,4969.193548387097,752.6774193548387,8724.064516129032,3.0783870967741938,5152.0,182.80645161290323
2006-09-01,27739.49738280611,76348.66666666667,36831.03128190404,55.92012924830325,,2982.733333333333,862.9,8517.5,3.0996200000000007,3107.866666666667,125.13333333333334
2006-10-01,28389.583197119362,77729.3870967742,37820.50267539668,55.59682230483669,,3252.4193548387098,654.3225806451613,8431.677419354839,3.09846129032258,3308.1612903225805,55.74193548387097
2006-11-01,29760.028946123683,80261.36666666667,39532.3408553565,55.1913421808991,,3318.1,574.7666666666667,8372.466666666667,3.075829999999999,3400.8333333333335,82.73333333333333
2006-12-01,31167.122699482483,84817.96774193548,39625.57820079671,54.89887941977095,,1665.8709677419354,2041.258064516129,7913.322580645161,3.0601193548387093,1769.5483870967741,103.6774193548387
2007-01-01,32827.50114916266,85331.6129032258,41041.91258998968,55.17020706470703,,4037.0,3903.4193548387098,6511.354838709677,3.084922580645162,4045.1935483870966,8.193548387096774
2007-02-01,34225.55619138565,84072.46428571429,44884.97622567032,55.530252319592435,,5507.357142857143,3366.8928571428573,6432.535714285715,3.1026321428571433,5507.357142857143,0.0
2007-03-01,35875.78996539419,85229.12903225806,48129.891590548825,55.67825099525886,,4058.5806451612902,5155.032258064516,5514.612903225807,3.100509677419355,4090.516129032258,31.93548387096774
2007-04-01,37646.7,86353.73333333334,50577.61271447557,56.743997539447236,,5293.666666666667,6386.6,5435.633333333333,3.0913333333333326,5298.1,4.433333333333334
2007-05-01,39632.51612903226,88023.09677419355,54417.05721008123,56.556388736683125,,5681.645161290323,5635.387096774193,5364.548387096775,3.0808677419354846,5683.967741935484,2.3225806451612905
2007-06-01,41937.63333333333,90336.0,57793.307437042226,56.51172730541986,,3303.6,8092.433333333333,4571.566666666667,3.0787766666666667,3303.6,0.0
2007-07-01,43869.12903225807,94370.09677419355,59048.86854630328,57.083514817611736,,2529.935483870968,7051.290322580645,3685.1612903225805,3.11,2594.7419354838707,64.80645161290323
2007-08-01,43730.8064516129,96102.57483870967,58251.47398810343,57.85418949108798,,2504.1774193548385,3209.516129032258,3439.2903225806454,3.152693548387097,2550.5806451612902,46.403225806451616
2007-09-01,42931.46666666667,95727.2,56947.49327754592,48.191106773676786,,2777.0333333333333,2648.633333333333,3422.4333333333334,3.147863333333333,3535.0,757.9666666666667
